media_key,tmdb_id,media_type,title,original_title,overview,release_date,first_air_date,last_air_date,year,rating,vote_count,popularity,budget,revenue,runtime,number_of_seasons,number_of_episodes,episode_run_time,genres,language,origin_country,status,tv_type,networks,production_companies,adult,poster_local,trailer_youtube,trailer_embed
tv_100049,100049,tv,Унеси меня на Луну,トニカクカワイイ,"Парень по имени Наса Юдзаки подвергался насмешкам от своих сверстников из-за своего имени и каждый второй спрашивал: «Пойдёшь ли ты в астронавты?». Конечно, ему это всё не нравилось, поэтому тот начал работать над собой, чтобы стать человеком, над которым не будут смеяться.

В итоге, у него это получилось. Но в одну снежную ночь, перед днём сдачи вступительных экзаменов в лучшую академию страны, он повстречал девушку, которая очаровала его своей красотой. Наса теряет бдительность и его сбивает грузовик...

Цукаса Юдзаки — так зовут загадочную девушку — спасает Насу и в этот же момент он признаётся незнакомке в любви. Она соглашается принять его чувства, но только если они поженятся, а после чего исчезает.

Так проходит несколько лет, Насе уже исполнилось восемнадцать, и Цукаса появляется снова...",,2020-10-03,2023-06-24,2020,8.476,1554,12.083,0,0,0,2,24,24,"мультфильм, комедия",ja,JP,Ended,Scripted,Tokyo MX,"Seven Arcs, Warner Bros. Japan, Shogakukan, Shogakukan-Shueisha Productions, THE KLOCKWORX, Crunchyroll",False,anime_posters/tv_100049.jpg,https://www.youtube.com/watch?v=_tH3R-otRFc,https://www.youtube.com/embed/_tH3R-otRFc
tv_98986,98986,tv,Удзаки хочет тусоваться!,宇崎ちゃんは遊びたい！,"Третьекурсник Синъитиро Сакураи хочет наслаждаться тихой университетской жизнью, хочет быть один, но вьющаяся вокруг него Хана Удзаки не даёт ему покоя. Подтрунивает, высмеивает, издевается… День за днём ему приходится терпеть выходки Удзаки! Такая суматоха утомляет Синъитиро, и всё-таки проведённое с девушкой время нельзя назвать скучным. — Вдвоём намного круче, чем одному! Почему-то у него не получается злиться на эту нахалку. Смотрите романтическую комедию об отношениях с невыносимой милашкой!",,2020-07-10,2022-12-24,2020,8.302,984,10.0337,0,0,0,2,25,24,"мультфильм, комедия",ja,JP,Ended,Scripted,AT-X,"ENGI, INCS toenter, zuvo.",False,anime_posters/tv_98986.jpg,,
tv_98034,98034,tv,Приключения Дигимонов,デジモンアドベンチャー：,"События, протекающие в данной истории, погружают своего зрителя в абсолютно обыденный и типичный для человека мир. а так же о Семерых друзьях, подростках , что были направлены в летний лагерь для отдыха. Но в разгар их пребывания в лагере события начинают набирать новые обороты и резко перетекать в другой, чуждый для ребят мир.

Сначала, несмотря на летний сезон, лагерь накрывает мощнейший снежный буран, после которого с неба начинают падать непонятные электронные устройства. Они же загадочным образом переносят друзей в абсолютно новый мир, где до них не ступала нога человека, но безжизненной это пространство назвать нельзя. Подростки встречаются с необычными существами, которые нарекают себя Дигимоны, с некоторыми из них они умудряются обрести дружеские отношения.",,2020-04-05,2021-09-26,2020,7.548,630,10.7794,0,0,0,1,67,24,"мультфильм, Боевик и Приключения, НФ и Фэнтези, Детский",ja,JP,Ended,Scripted,Fuji TV,Toei Animation,False,anime_posters/tv_98034.jpg,,
tv_96203,96203,tv,Глейпнир,グレイプニル,"Небольшой скучный городок, вроде бы среднестатистический старшеклассник Сюити Кагая — обычный набор для развития необычной истории. Сюжет завязывается, когда красавица-одноклассница Сюити, Клэр Аоки, оказывается в огненной ловушке на складе и Сюити вынужден использовать свою загадочную способность. Он может превращаться в большую собаку, у которой на спине молния, а на боку — револьвер. Кагая спасает девушку, раскрывая тем самым свой секрет. Однако оказывается, что у Клэр свой скелет в шкафу: её семью убила собственная сестра Клэр. И теперь Аоки жаждет разыскать сестру чего бы это ни стоило, поэтому она решает использовать парня и его силу в своих целях...",,2020-04-05,2020-06-28,2020,8.113,706,6.5708,0,0,0,1,13,24,"мультфильм, детектив, комедия, Боевик и Приключения, НФ и Фэнтези",ja,JP,Ended,Scripted,"Tokyo MX, BS11, KBS Kyoto, ABEMA, Sun TV",PINE JAM,False,anime_posters/tv_96203.jpg,,
tv_93149,93149,tv,Грабитель,プランダラ,"Вселенная оказалась в повиновении чисел. Всякий человек уже появляется на свет со своим значением, определяющим его личностные данные. Счетчик показывает цифры, которые являются значимыми в судьбе окружающих. Каждый индивид способен подчинять себе остальных, если у него имеются существенные показания счетчика. Он обладает правом властвовать над другими людьми, у которых числа гораздо ниже. Но стоит значению опуститься до нулевой цифры, как Бездна мгновенна уничтожает его владельца. Из этой пучины нет возврата.

Такая же участь постигла мать Хины. Женщина видит нулевое значение на счетчике и осознает свою дальнейшую судьбу. Она не собирается прощаться с дочерью, а хочет бороться за свою жизнь. Мать просит героиню, чтобы она отыскала легендарного воина. Красный Барон отважно сражался в битве, отгремевшей триста лет назад. Хина не может перечить родному человека, она сразу же направляется на поиски храброго воина. В своих странствиях девушка встречает мечника. Рихито прячет лицо под маской. Он скрывает множество секретов и представляется извращенцем. Хина не знает, что ее ждет впереди и сможет она доверять мечнику. Героиня понимает, что жизнь матери находится в ее руках.",,2020-01-09,2020-06-25,2020,8.274,786,5.0177,0,0,0,1,24,23,"Боевик и Приключения, НФ и Фэнтези, мультфильм",ja,JP,Ended,Scripted,"Tokyo MX, KBS Kyoto","GEEKTOYS, Funimation Global Group, KADOKAWA, Nippon Columbia",False,anime_posters/tv_93149.jpg,,
tv_83121,83121,tv,Госпожа Кагуя: в любви как на войне,かぐや様は告らせたい～天才たちの恋愛頭脳戦～,"Миюки Сироганэ — признанный молодой гений, имеющий высокие оценки по всем предметам и, помимо этого, возглавляющий студенческий совет одной из самых престижных школ страны. Парень работает вместе с Кагуей Синомией — вице-президентом и по совместительству первой красавицей школы. Хотя ребята не состоят в отношениях, но окружающие считают их отличной парой.

Проработав бок о бок длительное время, герои осознают появившиеся друг к другу чувства, однако никто из них не хочет признаваться, считая это слабостью. И теперь они готовы совершать любые, даже самые безумные поступки, чтобы получить признание.",,2019-01-12,2022-06-25,2019,8.536,843,26.2024,0,0,0,3,37,24,"комедия, мультфильм",ja,JP,Ended,Scripted,"Gunma TV, Tokyo MX, BS11, Tochigi TV",A-1 Pictures,False,anime_posters/tv_83121.jpg,,
tv_90937,90937,tv,Выдающиеся звери,BEASTARS,"В мире, где самые разные звери живут бок о бок, скромный волк осознает свои хищнические инстинкты. В это же время в его школе идет расследование жестокого убийства.",,2019-10-10,2026-03-07,2019,8.416,1299,21.2215,0,0,0,3,48,23,"мультфильм, драма, детектив, криминал",ja,JP,Ended,Scripted,"Fuji TV, Netflix","Orange, TOHO, Fuji Television Network, Hakuhodo DY Media Partners, Bandai, Bandai Spirits, movic, BS Fuji, Q-TEC, Akita Shoten",False,anime_posters/tv_90937.jpg,,
tv_85937,85937,tv,Истребитель демонов,鬼滅の刃,"Действие происходит в эпоху Тайсё. Ещё с древних времён ходят слухи о том, что в лесу обитают человекоподобные демоны, которые питаются людьми и ходят по ночам, ища новую жертву. Но... это же просто легенда, ведь так?..

Танджиро Камадо — старший сын в семье, потерявший своего отца и взявший на себя заботу о своих родных. Однажды он уходит в соседний город, чтобы продать древесный уголь. Вернувшись утром, парень обнаруживает перед собой страшную картину: вся родня была зверски убита, а единственной выжившей является Нэзуко — обращённая в демона, но пока не потерявшая всю человечность младшая сестра.

С этого момента для Танджиро и Нэзуко начинается долгое и опасное путешествие, в котором мальчик намерен разыскать убийцу и узнать способ исцеления для своей сестры. Но в состоянии ли дети преодолеть все трудности и вернуться домой?",,2019-04-06,2024-06-30,2019,8.636,7278,16.921,0,0,0,5,63,,"мультфильм, Боевик и Приключения, НФ и Фэнтези",ja,JP,Ended,Scripted,"Fuji TV, Gunma TV, Tokyo MX, BS11, Tokai Television Broadcasting, Kansai TV, Tochigi TV, Fukui TV, Hokkaido Cultural Broadcasting, Iwate Menkoi Television, TOS, Sendai Television, SAGA TV, Ishikawa TV, TNC, OHK, Kochi Sun Sun Broadcasting, Television Shin Hiroshima System, TV Shizuoka, UMK TV Miyazaki, NST, NBS, Sakuranbo TV, TSK, Ehime Broadcasting, KTS, Fukushima TV, NIB, KKT, AKT, Toyama Television, TV Kumamoto, Okinawa Television Broadcasting","ufotable, Aniplex, Shueisha",False,anime_posters/tv_85937.jpg,,
tv_84669,84669,tv,Пять невест,五等分の花嫁,"У находящегося в тяжёлом финансовом положении второкурсника старшей школы Футаро Уэсуги ни копейки за душой, поэтому, натолкнувшись на возможность подзаработать, он идёт на этот шаг без раздумий, да и никаких подводных камней не предвидится, ведь ему всего-то нужно стать репетитором. Вот только подтягивать по учёбе придётся собственных одноклассниц! Да ещё пятерых сестёр-близнецов! Все, как одна, красавицы-девицы, вот только поведение у них, мягко говоря, подкачало. Все пятеро терпеть не могут учёбу и находятся на грани отчисления. О том, чтобы сделать из них отличниц и речи пока нет, сначала придётся потрудиться для того, чтобы просто завоевать их доверие. Вот так отныне каждый день становится приключением, полным флирта и забавных недоразумений с сёстрами-пятерняшками! Одной из которых предстоит в будущем стать женой Уэсуги.",,2019-01-11,2021-03-26,2019,8.4,756,14.7475,0,0,0,2,24,24,"мультфильм, драма, комедия",ja,JP,Ended,Scripted,TBS,"Tezuka Productions, Bibury Animation Studios, TBS",False,anime_posters/tv_84669.jpg,,
tv_83095,83095,tv,Восхождение героя щита,盾の勇者の成り上がり,"Обычный студент Наофуми Иватани вместе с тремя другими юношами был призван в параллельный мир, чтобы спасти его от гибели и стать героем. Однако вскоре Иватани предают и грабят. У него остаётся только легендарный щит, с помощью которого парень решает отомстить своим обидчикам.",,2019-01-09,2025-09-24,2019,8.488,1556,12.1204,0,0,0,5,62,24,"мультфильм, Боевик и Приключения, НФ и Фэнтези, драма",ja,JP,Returning Series,Scripted,AT-X,"Kinema Citrus, Good Smile Company, Nippon Columbia, Glovision, NTT Plala, Frontier Works, Sammy, DR Movie, KADOKAWA Media House, Crunchyroll, NTT Docomo, AT-X",False,anime_posters/tv_83095.jpg,https://www.youtube.com/watch?v=if5Q4QQl1MY,https://www.youtube.com/embed/if5Q4QQl1MY
tv_83100,83100,tv,Дороро,どろろ,"Чтобы победить голод, болезни и прочие бедствия на своих землях, а также стать правителем страны, лорд Даиго заключает сделку с демонами: в обмен на благополучие они могут забрать у него что угодно. Хитрые демоны выбирают органы и части тела только что рождённого первенца лорда, и от малыша практически ничего не остаётся. Даиго приказывает избавиться от останков, однако мальчик обладает чудесной выживаемостью и попадает в руки к невероятному врачу.",,2019-01-07,2019-06-24,2019,8.526,1315,11.5962,0,0,0,1,24,24,"мультфильм, Боевик и Приключения",ja,JP,Ended,Scripted,TV Tokyo,"Twin Engine, MAPPA, Tezuka Productions",False,anime_posters/tv_83100.jpg,,
tv_88803,88803,tv,Сага о Винланде,ヴィンランド・サガ,"На суровых землях Исландии, средь хлада и ветров, живут потомки мореплавателей, некогда перебравшихся с материка на заснеженный остров. Здесь же живёт и Торс, отец Торфинна, — статный и уважаемый мужчина. И, по мнению соседей, человек необычных взглядов на жизнь… Торс не спешит браться за меч и считает, что настоящему воину он вовсе не нужен.",,2019-07-08,2023-06-20,2019,8.525,954,10.994,0,0,0,2,48,25,"мультфильм, Война и Политика, Боевик и Приключения, драма",ja,JP,Returning Series,Scripted,"YouTube, NHK G, Tokyo MX, BS11, GBS","WIT STUDIO, Kodansha, Twin Engine, dentsu, MAPPA",False,anime_posters/tv_88803.jpg,,
tv_86031,86031,tv,Доктор Стоун,Dr.STONE,"В начале XXI века из-за таинственной катастрофы всё человеческое население Земли единовременно окаменело! И лишь по прошествии тысячелетий в результате невероятного сочетания непонятных условий к жизни вернулся молодой гений Сенку. Ну а будучи человеком с научным складом ума, Сенку поставил перед собой три цели: выяснить, что приводит к снятию окаменения, возродить цивилизацию и выжить в мире, не знавшем человека более трёх тысяч лет. Достичь их становится проще, когда через полгода после пробуждения Сенку — 5 октября 5738-го — к жизни возвращается его одноклассник Тайдзю. С умом Сенку, силой Тайдзю и их общим упорством (ещё бы! Они были в сознании все эти тысячи лет — и не сошли с ума!) эти двое могут надеяться возродить человечество. Перед окаменением Тайдзю собирался признаться в истинных чувствах подруге детства Юдзурихе, и ради любви он вернёт её к жизни… с помощью Сенку, конечно же.",,2019-07-05,2026-06-11,2019,8.537,1696,11.2254,0,0,0,4,94,24,"мультфильм, Боевик и Приключения, комедия, НФ и Фэнтези",ja,JP,Returning Series,Scripted,"Tokyo MX, KBS Kyoto","TMS Entertainment, TOHO, Shueisha",False,anime_posters/tv_86031.jpg,https://www.youtube.com/watch?v=98_ZLXSRmfU,https://www.youtube.com/embed/98_ZLXSRmfU
tv_83097,83097,tv,Обещанный Неверленд,約束のネバーランド,"Эмма, Норман и Рей — самые яркие дети в приюте «Благодатный дом». И под покровительством женщины, которую они называют «мамой», все дети наслаждаются комфортной жизнью. Хорошая еда, чистая одежда и прекрасная окружающая среда — что ещё может попросить сирота? Однако однажды Эмма и Норман раскрывают тёмную истину внешнего мира, которую доселе от них тщательно скрывали.",,2019-01-11,2021-03-26,2019,8.28,1268,10.2326,0,0,0,2,23,23,"мультфильм, драма, детектив, НФ и Фэнтези",ja,JP,Ended,Scripted,Fuji TV,"CloverWorks, Aniplex",False,anime_posters/tv_83097.jpg,,
tv_90660,90660,tv,Кэнган Асура,ケンガンアシュラ,"Ома Токита попадает в тайный мир, где все корпоративные вопросы решаются в жестоких схватках. Ему нет дела до денег, он хочет лишь сражаться... и победить.",,2019-07-31,2024-08-15,2019,8.347,1049,9.9902,0,0,0,2,52,23,"мультфильм, Боевик и Приключения, НФ и Фэнтези",ja,JP,Ended,Scripted,Netflix,"Larx Entertainment, NAS, Pony Canyon, Shogakukan, MBS, MAGNET, KLab",False,anime_posters/tv_90660.jpg,,
tv_88046,88046,tv,Пламенная бригада пожарных,炎炎ノ消防隊,"В Токио участились случаи самовозгорания. Причины этого феномена неизвестны, и люди не умирают, а превращаются в огнелюдей — безмозглых монстров, которые становятся причиной ещё больших пожаров. Для борьбы с ними созданы пожарные отряды, которые ещё и пытаются выяснить, из-за чего это всё происходит. К такому отряду присоединяется Синра Кусакабэ. Его считают виновным в смерти собственной семьи, и, чтобы доказать обратное, парень стремится стать героем, которого будут уважать и не бояться.",,2019-07-05,2026-04-04,2019,8.3,638,7.8823,0,0,0,3,73,24,"мультфильм, Боевик и Приключения, НФ и Фэнтези, комедия",ja,JP,Ended,Scripted,"MBS, TBS, CBC, Tulip Television, SBC, BSN, tys, NBC, HBC, RKK, i-Television, SBS, IBC, BSS, MRO, OBS, TUF, RSK, TUY, tbc, RKB, KUTV, RBC, UTY, RCC, MRT, ATV, MBC","David Production, DMM music, bilibili, DMM pictures, Funimation Global Group, Kodansha, MBS, Crunchyroll, SANKYO, ADK Marketing Solutions, DMM.com, Crunchyroll",False,anime_posters/tv_88046.jpg,,
tv_88040,88040,tv,Дарованный,ギヴン,"Старшеклассник Рицука Уэнояма шокирован вокальными данными Мафую Сато. Он со своими друзьями из музыкальной группы, Харуки Накаямой и Акихико Кадзи, принимают его к себе в качестве вокалиста. Первое их выступление имело большой успех, и они официально дебютировали как группа «Дарованный».",,2019-07-12,2019-09-20,2019,8.5,790,6.0424,0,0,0,1,11,30,"мультфильм, драма",ja,JP,Ended,Scripted,Fuji TV,"Lerche, Shinshokan, movic, Fuji Television Network, dentsu, Aniplex",False,anime_posters/tv_88040.jpg,,
tv_86034,86034,tv,Арифурэта: Сильнейший ремесленник в мире,ありふれた職業で世界最強,"Семнадцатилетний Хадзимэ Нагумо - обычный, повседневный отаку. Однако его простая жизнь, когда он всю ночь отсыпался в школе, внезапно переворачивается с ног на голову, когда его вместе с остальными учениками его класса вызывают в фантастический мир! С ними обращаются как с героями и поручают спасти человеческую расу от полного исчезновения. Но то, что должно было стать мечтой любого отаку, быстро превращается в кошмар Хадзиме. В то время как остальные ученики его класса наделены божественными способностями, Хадзиме, работающий синергистом, владеет лишь одним навыком трансмутации. Одноклассники издеваются над ним за слабость, и вскоре он впадает в отчаяние. Сможет ли он выжить в этом опасном мире монстров и демонов, обладая силой лишь прославленного кузнеца?",,2019-07-08,2025-02-17,2019,8.421,642,3.7343,0,0,0,3,41,24,"мультфильм, Боевик и Приключения, НФ и Фэнтези",ja,JP,Ended,Scripted,AT-X,"asread., White Fox, studio MOTHER, Lantis, OVERLAP, Hakuhodo DY Music & Pictures, FuRyu, AT-X, Sony Music Entertainment (Japan), Toranoana, Bandai Namco Arts, Bushiroad",False,anime_posters/tv_86034.jpg,,
tv_88061,88061,tv,"Готов ли ты влюбиться в извращенку, если она милая?",可愛ければ変態でも好きになってくれますか？,"Тихую и беззаботную школьную жизнь Кэйки Кирю разрушает неожиданное любовное письмо. Парень был на седьмом небе от счастья, ведь впервые за всю его жизнь у него появится девушка. Но с письмом не всё так гладко: имени отправителя нет, зато Кэйки обнаруживает белое женское белье рядом с конвертом. В ходе поисков «Золушки, которая оставила после себя трусики» парень понимает, что каждая из возможных кандидаток имеет извращённые наклонности и желания, в которых действующим лицом является не кто иной, как сам Кэйки.",,2019-07-08,2019-09-23,2019,7.686,539,2.8224,0,0,0,1,12,22,"мультфильм, комедия, детектив",ja,JP,Ended,Scripted,AT-X,GEEKTOYS,False,anime_posters/tv_88061.jpg,,
tv_82684,82684,tv,О моём перерождении в слизь,転生したらスライムだった件,"Жизнь в одиночестве и стабильное отсутствие подруги привели 37-летнего Сатору Миками к мысли о том, что жизнь его сложилась неудачно. Однажды он шёл по улице со своим другом, как вдруг на них напал грабитель. Сатору защитил товарища ценой своей жизни, после чего переродился в другом мире. Перед смертью мужчина подумал о том, как плохо человеку от потери крови, а после перерождения получил... тело слизня, в котором эта жидкая красная субстанция попросту отсутствует. Но что может сделать в огромном незнакомом мире, пускай и разумная, но слизь?",,2018-10-02,2026-06-05,2018,8.413,914,33.7982,0,0,0,4,96,,"Боевик и Приключения, мультфильм, НФ и Фэнтези, комедия",ja,JP,Returning Series,Scripted,"Nippon TV, YTV, Tokyo MX, BS11, FBS, Chukyo TV, RNB, HTV, FCT, STV, KNB, YBS, KTK, NKT, RAB, TVI, MMT, ABS, JRT, TOS, YBC, TSB, TeNY, RNC, NIB, KKT, Daiichi-TV, FBC, RKC, KYT, KRY","8bit, Bandai Namco Filmworks, Kodansha, MICRO MAGAZINE, Bandai Namco Music Live, Bandai Spirits, BS11, ADK Marketing Solutions, Sony Music Solutions, Nippon Television Network Corporation",False,anime_posters/tv_82684.jpg,,
tv_82591,82591,tv,Убийца Гоблинов,ゴブリンスレイヤー,"Юная жрица, завершив обучение в одном из местных храмов, отправляется вместе с другими искателями приключений уничтожать логово гоблинов. Однако всё идёт не по плану, группа попадает в беду, и на помощь им приходит таинственный мечник, которого называют «Убийцей гоблинов». Он берёт жрицу под свою опеку и обучает её методам борьбы с гоблинами, представляющими серьёзную угрозу окружающему населению.",,2018-10-07,2023-12-22,2018,8.029,610,16.2379,0,0,0,2,24,24,"мультфильм, Боевик и Приключения, НФ и Фэнтези",ja,JP,Ended,Scripted,AT-X,"White Fox, Hakuhodo DY Music & Pictures, Good Smile Film, Sony Pictures, Bushiroad, AT-X, Frontier Works, LIDENFILMS, SB Creative",False,anime_posters/tv_82591.jpg,,
tv_82739,82739,tv,Этот глупый свин не понимает мечту девочки-зайки,青春ブタ野郎はバニーガール先輩の夢を見ない,"Однажды старшеклассник Сакута встречает Маи — известную актрису, на которую никто не обращает внимания, несмотря на то, что девушка одета в вызывающий костюм кролика. Юноша решает помочь Маи выяснить, почему люди перестали её замечать.",,2018-10-04,2025-09-27,2018,8.5,1309,18.5698,0,0,0,2,26,24,"мультфильм, комедия, драма",ja,JP,Ended,Scripted,"Gunma TV, Tokyo MX, BS11, ABC TV, Tochigi TV","CloverWorks, Aniplex, ABC Animation, KADOKAWA, Tokyo MX, Nagoya Broadcasting Network, BS11, Hakuhodo DY Music & Pictures",False,anime_posters/tv_82739.jpg,https://www.youtube.com/watch?v=f1oYN2S1xaM,https://www.youtube.com/embed/f1oYN2S1xaM
tv_77240,77240,tv,Капитан Цубаса,キャプテン翼,"Цубаса Озора практически с самого рождения был в обнимку с мячом. И это ничуть не преувеличение, ведь даже в полтора года он гонял по двору, самозабвенно играя в мяч. Только вот в школе его увлечение никто не одобрял, даже наоборот, посмеивались над Цубасой. Поэтому, парень был очень рад, когда переехал в другой город, ведь в его новой школе был футбольный клуб! Буквально в первые же часы своего пребывания в Нанкацу, Цубаса умудрился выделиться и показать свой выдающийся талант к футболу. Цубаса, обретя множество друзей и заведя не меньшее число соперников, постепенно начал своё восхождение на мировую футбольную арену. Со временем ему придётся встретиться с очень талантливыми и матёрыми противниками, но все великие звёзды с чего-то начинали, и мы сможем с удовольствием понаблюдать за школьными годами юного футбольного гения. Это аниме является римейком одноимённого сериала 1983 года, но действие будет происходить именно в наше время.",,2018-04-03,2024-06-30,2018,8.199,735,15.323,0,0,0,2,91,24,"мультфильм, комедия, драма",ja,JP,Ended,Scripted,"TV Tokyo, TV Aichi, TVQ, TV Osaka, TVh, TSC","David Production, Studio KAI",False,anime_posters/tv_77240.jpg,,
tv_80020,80020,tv,Супердраконий жемчуг: Герои,スーパードラゴンボールヒーローズ,"Веджета и Гоку были погружены в тренировочное сражение с Висом, пока увлекательный процесс не прервала Май, сообщившая, что Транкс загадочным образом пропал. Кроме исчезновения парня становится известно о появлении некого Фу, который именует себя приятелем Транкса. Странный незнакомец утверждает, что знает, куда запропастился друг.  Очутившись в пункте назначения, герои начинают понимать, что хитрый Фу просто обманул их. Коварный тип самостоятельно создал планету, чтобы реализовать уникальный эксперимент. Теперь напарникам придется искать потерянного товарища, а также способ, который поможет им выбраться на свободу. Они абсолютно не понимают, в какой части бескрайней вселенной оказались. Надежда на чудесное спасение имеется, но для этого путешественникам нужно собрать все ДрагонБоллы, которые хранятся у опасных бандитов. Чтобы заполучить их, надо победить чрезвычайно злых и беспощадных врагов.",,2018-07-01,2024-08-08,2018,7.567,3140,14.4356,0,0,0,6,54,8,"мультфильм, Боевик и Приключения, НФ и Фэнтези",ja,JP,Ended,Scripted,Fuji TV,"Toei Animation, Fuji Television Network, Bandai",False,anime_posters/tv_80020.jpg,,
tv_76121,76121,tv,Любимый во Франкcе,ダーリン・イン・ザ・フランキス,"В далёком будущем от планеты осталась только выжженная пустыня, по которой движется оплот цивилизации, город-плантация. Внутри него скрывается Омела — уголок природы, где как в клетке живут дети, нужные только для того, чтобы подниматься в небо и сражаться с рёвозаврами. Но Хиро ни на что не годен. Он не годится для этого, и не только не справился сам, но и утянул за собой свою драгоценную партнёршу. Хиро был готов опустить руки, но встреча с загадочной незнакомкой, которую все вокруг так боятся, заново разожгла в нём желание жить. Какой мир откроет ему та, что назвала его любимым?",,2018-01-13,2018-07-06,2018,8.5,1904,15.0279,0,0,0,1,24,24,"мультфильм, драма, НФ и Фэнтези, комедия",ja,JP,Ended,Scripted,Tokyo MX,"TRIGGER, CloverWorks, A-1 Pictures",False,anime_posters/tv_76121.jpg,,
tv_80623,80623,tv,Баки,バキ,"Баки Ханма усердно тренируется, чтобы превзойти своего отца — сильнейшего в мире бойца. На пути к вершине Баки будут ждать схватки со смертельно опасными соперниками, которые готовы пойти на все ради победы.",,2018-06-26,2020-06-04,2018,8.1,1378,13.8778,0,0,0,2,39,24,"мультфильм, Боевик и Приключения, криминал, драма",ja,JP,Ended,Scripted,Netflix,TMS Entertainment,False,anime_posters/tv_80623.jpg,,
tv_75214,75214,tv,Вайолет Эвергарден,ヴァイオレット・エヴァーガーデン,"Главная героиня этого аниме-сериала — прекрасная кукла Вайолет, передающая людям невысказанные мысли их близких и скрывающая собственное сложное прошлое.",,2018-01-11,2018-04-05,2018,8.493,957,12.5584,0,0,0,1,13,25,"мультфильм, драма, НФ и Фэнтези",ja,JP,Ended,Scripted,Tokyo MX,"Kyoto Animation, Pony Canyon, ABC Animation, Lantis, Miracle Bus, Rakuonsha",False,anime_posters/tv_75214.jpg,,
tv_75208,75208,tv,Человек-дьявол: Плакса,DEVILMAN crybaby,"Акира Фудо узнает у своего лучшего друга Ре Асуки, что демоны скоро восстанут и захватят весь мир. Акира находит необычный выход из ситуации и становится Человеком-дьяволом, в котором заключены силы демона и сердце человека.",,2018-01-05,2018-01-05,2018,7.751,733,11.1119,0,0,0,1,10,25,"мультфильм, Боевик и Приключения, НФ и Фэнтези",ja,JP,Ended,Miniseries,Netflix,"Science SARU, Dynamic Planning, Aniplex",False,anime_posters/tv_75208.jpg,,
tv_80564,80564,tv,Банановая рыба,BANANA FISH,"1973 год, Вьетнам - американский солдат сходит с ума и расстреливает своих товарищей. С тех пор единственные слова, которые он произносит, - ""Банановая рыба""... В наши дни в Нью-Йорке полиция расследует серию загадочных самоубийств, и умирающий человек дает харизматичному лидеру молодой банды по имени Эш Линкс пузырек с таинственным веществом.",,2018-07-06,2018-12-21,2018,8.6,917,9.5365,0,0,0,1,24,23,"мультфильм, драма, Боевик и Приключения, детектив, криминал",ja,JP,Ended,Scripted,"Fuji TV, Iwate Menkoi Television, Sakuranbo TV","MAPPA, Aniplex, Fuji Television Network, movic, dentsu",False,anime_posters/tv_80564.jpg,,
tv_72517,72517,tv,Добро пожаловать в класс превосходства,ようこそ実力至上主義の教室へ,"Киётака Аянокоджи только что поступил в Токийскую центральную углублённую старшую школу, которая славится тем, что 100% выпускников поступают в университет или находят работу. Правда, ему не повезло попасть в класс Д, куда направляют всех проблемных учеников. К удивлению поступивших оказалось, что каждый месяц школа начисляет ученикам баллы общей стоимостью на 100 тысяч иен, а на уроках разрешают разговаривать, использовать телефоны и даже спать. Однако месяц спустя Аянокоджи, Хорикита и другие ученики класса Д узнают правду о системе, которая регламентирует жизнь в этой школе.",,2017-07-12,2026-06-10,2017,8.4,814,38.5084,0,0,0,4,54,24,"мультфильм, драма, детектив",ja,JP,Returning Series,Scripted,AT-X,"Lerche, KADOKAWA, Lantis, Crunchyroll, Bandai Namco Music Live, AT-X, Sammy, movic, KADOKAWA Media House, Studio Hibari, Crunchyroll, BS Nippon Corporation",False,anime_posters/tv_72517.jpg,,
tv_69291,69291,tv,Кобаяси и её горничная-дракон,小林さんちのメイドラゴン,"Кобаяси — одинокая офисная сотрудница, единственный друг которой — коллега Макото Такия. Каждый вечер она «празднует» окончание рабочих будней в разных забегаловках. Одним таким вечером Кобаяси встречает раненного дракона по имени Тору, которой наобум предлагает жить у неё. Тору на радостях соглашается и решает стать горничной Кобаяси. Не имея представления о жизни людей, Тору будет творить много глупостей. Но одной творить — скучно. Потому следом за Тору приходит Канна, поначалу желавшая просто вернуть мятежную дракониху, но от бессилия оставшаяся с ней.

Тем временем, прознав о том, как Тору и Канне весело в мире людей, друзья и знакомые драконы также прибывают в этот мир и пробуют ужиться в нём по их примеру. Кто-то — становится отаку, другая — откликается на призыв маленького мага, а третья — начинает работать в одном офисе с Кобаяси.",,2017-01-12,2021-09-23,2017,8.303,876,16.9231,0,0,0,2,25,24,"мультфильм, комедия, НФ и Фэнтези",ja,JP,Ended,Scripted,Tokyo MX,"Kyoto Animation, Pony Canyon, ABC Animation, Lantis, Bandai Namco Arts",False,anime_posters/tv_69291.jpg,,
