id,name,original_name,overview,first_air_date,last_air_date,first_air_year,rating,vote_count,popularity,number_of_seasons,number_of_episodes,episode_run_time,genres,language,origin_country,status,tv_type,networks,production_companies,adult,poster_local,trailer_youtube,trailer_embed
94997,Дом Дракона,House of the Dragon,"После смерти короля Визериса династия Таргариенов начинает бескомпромиссную борьбу за Железный трон. Предводительницей «черной» ветви становится принцесса Рейнира, а на стороне «зеленой» оказывается ее лучшая подруга и дочь десницы короля Алисента. В битве за престол соперницы заручаются поддержкой неожиданных союзников, плетут интриги — и используют разрушительную мощь драконов.",2022-08-21,2024-08-04,2022,8.298,6030,103.4892,3,26,,"НФ и Фэнтези, драма, Боевик и Приключения",en,US,Returning Series,Scripted,HBO,"HBO, Bastard Sword, 1:26 Pictures, GRRM",False,series_posters/94997.jpg,https://www.youtube.com/watch?v=rFgmzO9kCp4,https://www.youtube.com/embed/rFgmzO9kCp4
108978,Ричер,Reacher,"Отставной офицер военной полиции Джек Ричер, будучи арестованным за убийство, которого не совершал, оказывается в эпицентре смертельного заговора, в который втянуты продажные полицейские, теневые бизнесмены и коварные политики.",2022-02-03,2025-03-27,2022,8.08,2874,82.4711,3,24,,"Боевик и Приключения, драма, криминал",en,US,Returning Series,Scripted,Prime Video,"Amazon Studios, Skydance Television, Paramount Television Studios, Amazon MGM Studios, Paramount Television Studios",False,series_posters/108978.jpg,,
153312,Король Талсы,Tulsa King,"Мафиози Дуайт «Генерал» Манфреди вышел на свободу после 25-летней отсидки и оказался в совсем другом мире. В родном Нью-Йорке Генералу уже не рады и отправляют гангстера в Талсу, штат Оклахома. Но надеявшиеся там его похоронить просчитались — Манфреди постепенно собирает вокруг себя новую команду, которая поможет ему сколотить новую криминальную империю с нуля.",2022-11-13,2025-11-23,2022,8.3,2649,54.7636,4,29,,"криминал, драма",en,US,Returning Series,Scripted,Paramount+,"101 Studios, MTV Entertainment Studios, Bosque Ranch Productions, Balboa Productions, Cold Front Productions, Paramount Television Studios, Square Head Pictures",False,series_posters/153312.jpg,https://www.youtube.com/watch?v=QRFpk55zzb4,https://www.youtube.com/embed/QRFpk55zzb4
194766,"То лето, когда я похорошела",The Summer I Turned Pretty,"Любовный треугольник связывает одну девушку и двух братьев. Это история о первой любви, первом разбитом сердце и волшебстве того единственного прекрасного лета.",2022-06-16,2025-09-17,2022,8.1,1079,51.7775,3,26,,драма,en,US,Ended,Scripted,Prime Video,"Amazon Studios, wiip, Sunswept Entertainment, Jenny Kissed Me, Big Red Bus, Amazon MGM Studios",False,series_posters/194766.jpg,,
119051,Уэнздей,Wednesday,"Умная, саркастичная и зачастую бессердечная Уэнздей Аддамс расследует запутанные тайны и находит новых друзей (и врагов) в академии Невермор.",2022-11-23,2025-09-03,2022,8.345,10568,50.6979,3,16,,"НФ и Фэнтези, детектив, комедия",en,US,Returning Series,Scripted,Netflix,"MGM Television, Millar Gough Ink, Toluca Pictures, Tim Burton Productions",False,series_posters/119051.jpg,https://www.youtube.com/watch?v=tXsQy42LFhU,https://www.youtube.com/embed/tXsQy42LFhU
95396,Разделение,Severance,"Руководство компании Lumon Industries придумало новый способ контролировать повседневную деятельность своих сотрудников — «процедуру разделения», отделяющую рабочие воспоминания от обычных. Марк соглашается на процедуру, но вскоре начинает сомневаться в правильности своего выбора.",2022-02-17,2025-03-20,2022,8.398,2689,44.4748,3,19,,"драма, детектив, НФ и Фэнтези",en,US,Returning Series,Scripted,Apple TV,"Endeavor Content, Red Hour, Fifth Season, Animals & People, Westward",False,series_posters/95396.jpg,https://www.youtube.com/watch?v=n1KsUBx0Ix8,https://www.youtube.com/embed/n1KsUBx0Ix8
116799,Линкольн для адвоката,The Lincoln Lawyer,"Успешный адвокат из Лос-Анджелеса Микки Холлер разбирается в системе уголовного правосудия, сидя в своем линкольне, и готов на все, чтобы выиграть дело.",2022-05-13,2026-02-05,2022,7.706,509,42.4126,4,40,,"драма, криминал",en,US,Returning Series,Scripted,Netflix,"A+E Studios, David E. Kelley Productions, Hieronymus Pictures, Algorithm Entertainment, Fineman Entertainment",False,series_posters/116799.jpg,,
135934,Легенда о Vox Machina,The Legend of Vox Machina,"Vox Machina — команда из семи героев-наемников, которые любят легкие деньги и дешевый эль. Но когда королевство оказывается под угрозой, оказывается, что только эти шумные ребята могут спасти мир от ужасных монстров и темных магических сил.",2022-01-27,2026-06-10,2022,8.196,649,40.4631,4,48,,"мультфильм, НФ и Фэнтези, Боевик и Приключения",en,US,Returning Series,Scripted,Prime Video,"Titmouse, Amazon Studios, Metapigeon, Amazon MGM Studios, Critical Role Productions",False,series_posters/135934.jpg,,
83867,Andor,Andor,"Приключения шпиона-повстанца Кассиана Андора в годы становления Восстания, предшествовавшие событиям Изгоя Один. Сериал рассказывает истории, наполненные шпионажем и смелыми миссиями по восстановлению надежды в галактике, находящейся во власти безжалостной Империи.",2022-09-21,2025-05-13,2022,8.296,2039,33.697,2,24,,"НФ и Фэнтези, Боевик и Приключения, драма",en,US,Ended,Scripted,Disney+,Lucasfilm Ltd.,False,series_posters/83867.jpg,https://www.youtube.com/watch?v=r1za_tEgZdY,https://www.youtube.com/embed/r1za_tEgZdY
84773,Властелин колец: Кольца Власти,The Lord of the Rings: The Rings of Power,"История за тысячи лет до приключений Бильбо Бэггинса, во Второй эпохе. Силы зла только-только набирают свою мощь. Расцвет и упадок островного королевства Нуменор и последнего союза между эльфами и людьми, которые должны сразиться с армией Тёмного Лорда Саурона, пытающегося подчинить себе всё Средиземье с помощью магических Колец Всевластия.",2022-09-01,2024-10-03,2022,7.235,3728,32.7716,3,17,,"Боевик и Приключения, НФ и Фэнтези, драма",en,US,Returning Series,Scripted,Prime Video,"Amazon Studios, New Line Cinema",False,series_posters/84773.jpg,https://www.youtube.com/watch?v=8bza9Qxfea8,https://www.youtube.com/embed/8bza9Qxfea8
136315,Медведь,The Bear,"Молодой и амбициозный шеф-повар Карми после самоубийства старшего брата возвращается в родной Чикаго, чтобы руководить семейным бизнесом по продаже сэндвичей. Крохотная забегаловка сильно отличается от ресторанов изысканной кухни, в которых Карми привык работать. Он хочет сделать это место более престижным, но ему придётся столкнуться с множеством мелких проблем, от капризных клиентов до сломанного унитаза. А самая сложная задача — завоевать доверие несговорчивых сотрудников.",2022-06-23,2025-06-25,2022,8.151,1734,30.7078,5,46,,"драма, комедия",en,US,Returning Series,Scripted,Hulu,FX Productions,False,series_posters/136315.jpg,https://www.youtube.com/watch?v=87XY1Z2t4CI,https://www.youtube.com/embed/87XY1Z2t4CI
95480,Медленные лошади,Slow Horses,"Ироничный шпионский сериал о команде незадачливых агентов британской контрразведки и их несносном шефе Джексоне Лэме. Распутывая обычные для мира шпионажа козни и подтасовки, изгои МИ5 защищают Англию от врагов.",2022-04-01,2025-10-29,2022,8.003,860,29.8257,6,36,,"криминал, драма, комедия",en,GB,Returning Series,Scripted,Apple TV,"See-Saw Films, Flying Studio Pictures, Sony Pictures Television",False,series_posters/95480.jpg,,
157744,1923,1923,"1923-ий год. Владельцы ранчо, семейная пара Джейкоб и Кара, пытаются выжить в США времён Великой депрессии, сухого закона и участившихся краж скота.",2022-12-18,2025-04-06,2022,8.248,773,24.1976,2,15,,"драма, вестерн",en,US,Ended,Scripted,Paramount+,"Bosque Ranch Productions, MTV Entertainment Studios, 101 Studios, Linson Entertainment",False,series_posters/157744.jpg,https://www.youtube.com/watch?v=PJnQUovNc-c,https://www.youtube.com/embed/PJnQUovNc-c
110492,Миротворец,Peacemaker,"История весьма комичного и очень патриотичного суперзлодея, убивающего всех на своем пути. Его ждут нелегкие поиски преступников, безумные драки и, что самое невероятное, попытки помириться с отцом.",2022-01-13,2025-10-09,2022,8.194,3398,25.7812,2,16,,"Боевик и Приключения, НФ и Фэнтези, комедия",en,US,Ended,Scripted,"HBO Max, HBO Max","Warner Bros. Television, The Safran Company, Troll Court Entertainment, DC Studios, DC",False,series_posters/110492.jpg,https://www.youtube.com/watch?v=Y1rwY4snAfs,https://www.youtube.com/embed/Y1rwY4snAfs
90802,Песочный человек,The Sandman,"После долгих лет заключения повелитель снов Морфей отправляется в путешествие по мирам, чтобы отыскать то, что у него украли, и вернуть прежнее могущество.",2022-08-05,2025-07-31,2022,7.873,2617,24.8941,2,23,,"НФ и Фэнтези, драма, Боевик и Приключения",en,US,Ended,Scripted,Netflix,"Warner Bros. Television, DC Entertainment, Purepop, Phantom Four, The Blank Corporation, DC",False,series_posters/90802.jpg,,
52814,Halo,Halo,"Действие происходит в 24 веке, основанный на видеоигре сериал посвящен межзвездной войне между людьми и инопланетной расой, известной как Ковенант, действия раскрываются в основном от глаз Мастера Чифа ,Джона-117, улучшенного суперсолдата, и его спутника ИИ Кортаны.",2022-03-24,2024-03-21,2022,8.202,3181,25.4828,2,17,,"НФ и Фэнтези, Боевик и Приключения",en,US,Canceled,Scripted,Paramount+,"Amblin Television, One Big Picture, Chapter Eleven, 343 Industries, David Wiener, Showtime Studios",False,series_posters/52814.jpg,https://www.youtube.com/watch?v=S6Uy4K0yUy4,https://www.youtube.com/embed/S6Uy4K0yUy4
103516,Звёздный путь: Странные новые миры,Star Trek: Strange New Worlds,Первый экипаж знаменитого корабля Звездного флота «Энтерпрайз» отправляется в опасное путешествие по галактике в поисках новых неизведанных миров.,2022-05-05,2025-09-11,2022,7.962,754,24.8772,4,40,,"НФ и Фэнтези, драма",en,US,Returning Series,Scripted,Paramount+,"Secret Hideout, Roddenberry Entertainment, CBS Studios, Weed Road Pictures, H M R X Productions",False,series_posters/103516.jpg,https://www.youtube.com/watch?v=UDT50qlxIxE,https://www.youtube.com/embed/UDT50qlxIxE
116135,Викинги: Вальхалла,Vikings: Valhalla,"Легендарные приключения самых известных викингов, когда – либо живших- Лейфа Эрикссона, Фрейдис Эриксдоттер, Харальда Хардрады и нормандского короля Вильгельма Завоевателя. Эти мужчины и женщины проложат себе путь, борясь за выживание в постоянно меняющемся и развивающемся мире.",2022-02-25,2024-07-11,2022,7.6,1041,17.8159,3,24,,"Боевик и Приключения, драма, Война и Политика",en,US,Ended,Scripted,Netflix,"MGM Television, Metropolitan Pictures, History, Toluca Pictures",False,series_posters/116135.jpg,,
113988,Монстр: История Джеффри Дамера,DAHMER - Monster: The Jeffrey Dahmer Story,За десять с лишним лет осужденный убийца Джеффри Дамер убил 17 мальчиков и юношей. Как у него получалось так долго избегать ареста?,2022-09-21,2022-09-21,2022,7.964,2865,16.9456,1,10,,"криминал, драма",en,US,Ended,Miniseries,Netflix,"Ryan Murphy Television, Prospect Films",False,series_posters/113988.jpg,,
92749,Лунный рыцарь,Moon Knight,"Стивен Грант, кроткий сотрудник магазина подарков страдает от провалов в памяти и его посещают воспоминания о другой жизни. Обнаружив, что у него диссоциативное расстройство личности, Стивен узнает, что делит тело с наёмником Марком Спектром. Получив силу от бога Луны Хонсу, они должны разобраться в своих сложных отношениях и разгадать тайну могущественных богов Египта.",2022-03-30,2022-05-04,2022,7.6,3512,16.3318,1,6,,"НФ и Фэнтези, детектив, Боевик и Приключения",en,US,Ended,Miniseries,Disney+,"Marvel Studios, Kevin Feige Productions",False,series_posters/92749.jpg,https://www.youtube.com/watch?v=128jor7F4eE,https://www.youtube.com/embed/128jor7F4eE
120911,Список смертников,The Terminal List,"Лейтенант-коммандер Джеймс Рис идет по следу таинственных сил, стоявших за убийством всех бойцов его отряда, желая отомстить за их смерть. Освободившись от командной структуры армии, Рис применяет уроки, усвоенные за двадцать лет военной службы, чтобы найти и уничтожить людей, ответственных за смерть его бойцов.",2022-06-30,2022-06-30,2022,7.951,1120,13.4589,2,16,,"Боевик и Приключения, драма",en,US,Returning Series,Scripted,Prime Video,"Amazon Studios, Civic Center Media, MRC, Fuqua Films, Indivisible Productions, DiGilio Films, Amazon MGM Studios",False,series_posters/120911.jpg,,
124834,Трепет сердца,Heartstopper,"Подростки Чарли и Ник выясняют, что их дружба может обернуться чем-то большим. В этом сериале о переходном возрасте герои учатся в школе и постигают тайны первой любви.",2022-04-22,2024-10-03,2022,8.569,1710,15.053,3,24,,драма,en,GB,Canceled,Scripted,Netflix,See-Saw Films,False,series_posters/124834.jpg,,
154521,Кардашьян,The Kardashians,Сериал рассказывает о жизни семейства Кардашьян.,2022-04-14,2025-12-25,2022,8.475,2130,13.6794,7,70,,Реалити-шоу,en,US,Returning Series,Reality,Hulu,"Kardashian Jenner Productions, Fulwell 73 Productions, Fulwell Entertainment",False,series_posters/154521.jpg,,
210916,Рекрут,The Recruit,"Юрист ЦРУ оказывается втянутым в опасную международную политику, когда бывший сотрудник угрожает раскрыть тайну ее многолетних отношений с агентством.",2022-12-16,2025-01-30,2022,7.458,464,10.6276,2,14,,"драма, криминал, Боевик и Приключения",en,US,Canceled,Scripted,Netflix,"Entertainment One, Hypnotic, Perfectman Pictures",False,series_posters/210916.jpg,,
111800,Старик,The Old Man,"Дэн Чейз — вдовец из Вермонта, который живет с двумя ротвейлерами в тихом уединении и время от времени общается по телефону со своей дочерью. Когда в его доме появляется ватага киллеров, становится очевидно, что Дэн — больше, чем обычный пенсионер с регулярными визитами к врачу и нерегулярным сном. Оказывается, в 1980-х он был оперативником ЦРУ в Афганистане, и теперь, спустя десятилетия похороненная тогда тайна всплыла наружу, и пожилого мужчину ждут суровые последствия, независимо от того, заслужил он их или нет. Человек на хвосте у главного героя — Гарольд Харпер, слабый союзник Дэна в прошлом, а ныне — шишка ФБР на последних этапах своей блестящей карьеры. Он борется с собственным горем, взращивает сильного протеже и не очень-то уверен, что на самом деле хочет поймать Чейза. Впрочем, оба скоро поймут, что в этой игре принимают участие гораздо более мощные и влиятельные силы.",2022-06-16,2024-10-24,2022,7.218,449,10.9901,2,15,,"Боевик и Приключения, драма",en,US,Canceled,Scripted,FX,"The Littlefield Company, Quaker Moving Pictures, 20th Television",False,series_posters/111800.jpg,https://www.youtube.com/watch?v=f2FR-YCiy6w,https://www.youtube.com/embed/f2FR-YCiy6w
155537,Черная птица,Black Bird,"Джимми Кин осужден на десять лет тюрьмы, но ему поступает уникальное предложение. Если он получит признание Ларри Холла, подозреваемого в убийстве, Джимми освободят. Но выполнить подобное задание весьма непросто.",2022-07-07,2022-08-04,2022,8.072,971,10.6507,1,6,,"драма, криминал",en,US,Ended,Miniseries,Apple TV,"Imperative Entertainment, EDEN Productions, EMJAG Productions, Crime Story Media, Hans Bubby",False,series_posters/155537.jpg,,
92830,Оби-Ван Кеноби,Obi-Wan Kenobi,"В центре внимания Оби-Вана Кеноби через 10 лет после окончания Войн клонов, где он потерпел величайшее поражение; падение и развращение его лучшего друга и ученика-джедая, Энакина Скайуокера, ставшего злым Повелителем ситов Дартом Вейдером.",2022-05-26,2022-06-22,2022,7.012,2237,10.2683,1,6,,"НФ и Фэнтези, Боевик и Приключения",en,US,Ended,Miniseries,Disney+,Lucasfilm Ltd.,False,series_posters/92830.jpg,,
92783,She-Hulk: Attorney at Law,She-Hulk: Attorney at Law,"Дженнифер Уолтерс – юрист по делам о сверхлюдях и двоюродная сестра Брюса Беннера – Халка. Она пытается справиться со сложностями на работе, в личной жизни и со своей супергеройской личностью в лице Женщины-Халка.",2022-08-18,2022-10-13,2022,6.1,2501,10.5972,1,9,,"комедия, НФ и Фэнтези",en,US,Ended,Miniseries,Disney+,"Marvel Studios, Kevin Feige Productions",False,series_posters/92783.jpg,,
95403,Периферийные устройства,The Peripheral,"Недалёкое будущее. Флинн Фишер живёт в страдающем от безработицы американском захолустье. Её брат Бёртон — бывший морпех — получает пенсию по инвалидности и подрабатывает бета-тестером новой компьютерной игры. Однажды он просит сестру подменить его на сеансе. Так Флинн попадает в новую реальность и знакомится с технологией, неуловимо меняющей человеческое общество.",2022-10-20,2022-12-01,2022,7.652,1326,8.7796,1,8,,"НФ и Фэнтези, драма",en,US,Canceled,Scripted,Prime Video,"Kilter Films, Amazon Studios, Warner Bros. Television, Copperheart Entertainment",False,series_posters/95403.jpg,,
83659,Кабинет редкостей Гильермо дель Торо,Guillermo del Toro's Cabinet of Curiosities,"Причудливые кошмары разворачиваются в этой зрелищной коллекции из восьми леденящих кровь историй, подобранных Гильермо дель Торо.",2022-10-25,2022-10-28,2022,7.472,1017,8.2968,1,8,,"драма, детектив, НФ и Фэнтези",en,US,Ended,Scripted,Netflix,Double Dare You,False,series_posters/83659.jpg,,
115577,Соник Прайм,Sonic Prime,"После взрывной битвы с доктором Эггманом, расколовшей Вселенную, Соник мчится по параллельным мирами, чтобы найти своих друзей и спасти мир.",2022-12-15,2024-01-11,2022,8.254,538,8.7685,3,23,,"мультфильм, Боевик и Приключения, НФ и Фэнтези, Детский",en,US,Ended,Scripted,Netflix,"Man of Action Entertainment, SEGA, WildBrain Studios, SEGA of America",False,series_posters/115577.jpg,,
92782,Мисс Марвел,Ms. Marvel,"Прекрасная ученица, заядлый геймер и ненасытный автор фанфиков, Камала Хан питает особую привязанность к супергероям, особенно к Капитану Марвел. Камала – юная американка пакистанского происхождения, которая живёт в Джерси и часто чувствует себя изгоем в школе и дома. Но однажды она сама приобретает сверхспособности, которые приближают её к героям, на которых она всегда равнялась. Жизнь проще со сверхспособностями, верно?",2022-06-08,2022-07-13,2022,6.285,1444,8.8363,1,6,,"НФ и Фэнтези, Боевик и Приключения, комедия",en,US,Ended,Miniseries,Disney+,"Marvel Studios, Kevin Feige Productions",False,series_posters/92782.jpg,,
152483,Пацаны представляют: Полная жесть,The Boys Presents: Diabolical,"Сборник анимационных историй, действие которых происходит во вселенной сериала «Пацаны».",2022-03-03,2022-03-03,2022,7.142,427,7.7574,1,8,14,"мультфильм, Боевик и Приключения",en,US,Ended,Miniseries,Prime Video,"Sony Pictures Television, Point Grey Pictures, Amazon Studios, Titmouse, Kripke Enterprises, Original Film",False,series_posters/152483.jpg,,
95171,Доисторическая планета,Prehistoric Planet,"Новая серия документальных фильмов от Джона Фавро и продюсеров сериала «Планета Земля» познакомит вас с прежде невиданными чудесами нашего мира. Вы вернетесь на 66 миллионов лет назад, когда землю, океаны и небо населяли величественные динозавры и множество других необычайных существ.",2022-05-23,2025-11-26,2022,8.311,496,6.4574,3,15,,документальный,en,GB,Returning Series,Documentary,Apple TV,"BBC Studios Natural History Unit, Golem Creations",False,series_posters/95171.jpg,,
203085,Star Wars: Tales of the Jedi,Star Wars: Tales of the Jedi,"Перенеситесь в жизни двух совершенно разных джедаев из эпохи приквелов – Асоки Тано и графа Дуку. Каждый будет подвергнут испытанию, когда они сделают выбор, который определит их судьбу.",2022-10-26,2022-10-26,2022,7.9,481,6.2432,1,6,,"мультфильм, НФ и Фэнтези, Боевик и Приключения",en,US,Ended,Miniseries,Disney+,"Lucasfilm Ltd., Lucasfilm Animation",False,series_posters/203085.jpg,,
111837,Уиллоу,Willow,"Спустя годы после событий оригинального фильма “Уиллоу”, этот сериал вводит совершенно новых персонажей в заколдованное царство сказочных королев и двухголовых монстров-эборсисков и приветствует возвращение своего героя-тезки Уиллоу Уфгуд.",2022-11-30,2023-01-11,2022,6.634,435,5.2089,1,8,,"НФ и Фэнтези, Боевик и Приключения, драма",en,US,Canceled,Scripted,Disney+,Lucasfilm Ltd.,False,series_posters/111837.jpg,,
232125,Я есть Грут,I Am Groot,Приключения малыша Грута.,2022-08-10,2023-09-06,2022,7.022,483,5.6032,2,10,,"мультфильм, комедия, семейный, НФ и Фэнтези, Детский",en,US,Canceled,Scripted,Disney+,Marvel Studios,False,series_posters/232125.jpg,,
210232,Хранитель,The Watcher,"Пугающие письма. Странные соседи. Зловещие угрозы. Когда семья переезжает в тихий пригород, то вскоре понимает, что их дом мечты таит в себе сущий кошмар.",2022-10-13,2022-10-13,2022,7.071,775,5.739,1,7,,"драма, детектив",en,US,Ended,Miniseries,Netflix,"Ryan Murphy Television, Jam Tart Films, Prospect Films",False,series_posters/210232.jpg,,
108296,Resident Evil,Resident Evil,"2022 год. Сёстры-старшеклассницы Джейд и Билли переезжают в Нью-Раккун-Сити, теперь они будут жить с отцом Альбертом Вескером, который занимается секретными разработками в корпорации Амбрелла. Вопросы адаптации в новой школе отходят на второй план, когда Билли подбивает сестру проникнуть в лабораторию и сделать достоянием общественности тот факт, что в компании проводят испытания на животных. Там на девушек нападает подопытная собака и кусает Билли.

2036 год. В мире осталось около 300 млн. людей, а остальные 6 млрд. — агрессивные плотоядные монстры, заражённые Т-вирусом. Джейд Вескер изучает их поведение, пытаясь выявить признаки мутации вируса и развития у заражённых новой нервной активности, когда за девушкой начинает охоту представитель корпорации Амбрелла.",2022-07-14,2022-07-14,2022,5.561,613,4.9596,1,8,,"драма, НФ и Фэнтези",en,US,Canceled,Scripted,Netflix,"Constantin Television, Amalgamated Nonsense",False,series_posters/108296.jpg,,
111838,Женщина в доме напротив девушки в окне,The Woman in the House Across the Street from the Girl in the Window,"Сердце Анны разбито, и дни тянутся безликой чередой. С бокалом вина у окна, она наблюдает, как жизнь проходит мимо, пока однажды в дом напротив не переезжает симпатичный сосед с очаровательной дочкой. Анна начинает думать, что это свет в конце тоннеля, но тут на ее глазах происходит жестокое убийство… Или ей показалось?",2022-01-28,2022-01-28,2022,6.523,522,4.3917,1,8,,"детектив, криминал, комедия",en,US,Ended,Miniseries,Netflix,Gloria Sanchez Productions,False,series_posters/111838.jpg,,
95665,Изобретая Анну,Inventing Anna,"Бизнес-леди или аферистка? Журналистка выясняет, как Анне Делви удалось убедить элиту Нью-Йорка в том, что она наследница из Германии.",2022-02-11,2022-02-11,2022,6.826,472,5.1748,1,9,,драма,en,US,Ended,Miniseries,Netflix,shondaland,False,series_posters/95665.jpg,,
106541,Ведьмак: происхождение,The Witcher: Blood Origin,Более чем за тысячу лет до появления Геральта из Ривии семь изгоев мира эльфов объединяют свои силы против всемогущей империи.,2022-12-25,2022-12-25,2022,6.522,793,4.4512,1,4,,"НФ и Фэнтези, Боевик и Приключения, драма",en,US,Ended,Miniseries,Netflix,"Hivemind, Platige Films, Little Schmidt Productions, Nefarious Purposes",False,series_posters/106541.jpg,,
197588,Человек против пчелы,Man vs Bee,"В этом комедийном сериале неуклюжий папаша Тревор пытается одержать верх над хитрой пчелой, присматривая за роскошным особняком, но лишь создаёт ещё больший хаос.",2022-06-24,2022-06-24,2022,7.119,688,3.122,1,9,,"семейный, комедия",en,GB,Ended,Scripted,Netflix,"HouseSitter Productions, Redrum Films",False,series_posters/197588.jpg,,
112314,Архив 81,Archive 81,"Архивиста, восстанавливающего поврежденные видеозаписи, затягивает в водоворот мистических событий, связанных с исчезновением режиссера и деятельностью сатанинской секты.",2022-01-14,2022-01-14,2022,7.217,705,5.3413,1,8,,"драма, детектив, НФ и Фэнтези",en,US,Canceled,Scripted,Netflix,"Atomic Monster, Sonnenshine Productions",False,series_posters/112314.jpg,,
95557,НЕПОБЕДИМЫЙ,INVINCIBLE,"Когда в 17 лет Марк Грейсон унаследует суперспособности, он присоединяется к своему отцу, став одним из величайших героев Земли. Все его мечты исполнились - пока шокурующее событие не меняет всё.",2021-03-25,2026-04-22,2021,8.634,5864,64.1886,5,32,,"мультфильм, драма, НФ и Фэнтези, Боевик и Приключения",en,US,Returning Series,Scripted,Prime Video,"Amazon Studios, Skybound North, Skybound Entertainment, Skybound Animation, Amazon MGM Studios",False,series_posters/95557.jpg,https://www.youtube.com/watch?v=g_RB5jzklUg,https://www.youtube.com/embed/g_RB5jzklUg
117648,Ферма Кларксона,Clarkson's Farm,"В новом шоу Джереми Кларксон будет пытаться управлять собственной фермой площадью 1000 акров в британском Чиппинг Нортоне. Проект снят в том же документальном формате, что и Топ Гир — ведущий подвергается разнообразным «фермерским» испытаниям, включая уход за животными и уборку урожая.",2021-06-11,2026-06-10,2021,8.489,414,59.2478,5,40,,"Реалити-шоу, комедия",en,GB,Returning Series,Reality,Prime Video,"Expectation TV, Con Dao Productions",False,series_posters/117648.jpg,,
111803,Белый лотос,The White Lotus,"История о дорогом отеле на Гавайях и о событиях, которые происходят в нём в течение одной недели. Пока обеспеченные гости пытаются расслабиться и отдохнуть от всех проблем, сотрудники отеля сталкиваются с пренебрежением и высокомерием, испытывая усталость и выгорание. Вскоре этот райский уголок оказывается втянут в череду интриг.",2021-07-11,2025-04-06,2021,7.594,1431,48.3214,3,21,,"комедия, драма, детектив",en,US,Returning Series,Scripted,HBO,"Rip Cord Productions, The District, HBO, Hallogram, Middle Child Pictures",False,series_posters/111803.jpg,https://www.youtube.com/watch?v=vzORAYcGZiU,https://www.youtube.com/embed/vzORAYcGZiU
97951,Мэр Кингстауна,Mayor of Kingstown,"Действия сериала развернется в городе Кингстаун, в котором градообразующим предприятием является тюрьма. Именно поэтому самая влиятельная семья МакЛаски неразрывно с ней связана — глава семьи, Мириам МакЛаски, работает преподавателем в местной тюрьме, а её сын, Майк МакЛаски, мэр города и её главный инструмент управления им.",2021-11-14,2025-12-28,2021,7.937,631,39.689,4,40,,"драма, криминал",en,US,Returning Series,Scripted,Paramount+,"101 Studios, Bosque Ranch Productions, MTV Entertainment Studios, Square Head Pictures, Paramount Television Studios",False,series_posters/97951.jpg,https://www.youtube.com/watch?v=GBKdrNm467k,https://www.youtube.com/embed/GBKdrNm467k
95057,Супермен и Лоис,Superman & Lois,"После долгих лет борьбы со всевозможными злодеями Кларк Кент и его возлюбленная Лоис Лейн решают остепениться и пожить обычной жизнью среднестатистической семейной пары. Однако, обзаведясь детьми, герои понимают, что, оказывается, быть молодыми работающими родителями не так просто, как разбираться с плохими парнями.",2021-02-23,2024-12-02,2021,8.059,2695,42.6862,4,53,44,"драма, НФ и Фэнтези",en,US,Ended,Scripted,The CW,"Berlanti Productions, Warner Bros. Television, DC Entertainment",False,series_posters/95057.jpg,https://www.youtube.com/watch?v=N8cHX5LsQX0,https://www.youtube.com/embed/N8cHX5LsQX0
93740,Основание,Foundation,"В далёком будущем люди расселились за пределами Земли. Однако Галактическая империя грозит рухнуть, согласно расчётам ученого Гэри Селдона. И он создаёт организацию «Основание», призванную восстановить человеческую цивилизацию после грядущих потрясений.",2021-09-23,2025-09-11,2021,7.717,1714,40.4817,3,30,,"НФ и Фэнтези, драма",en,US,Returning Series,Scripted,Apple TV,"Skydance Television, Phantom Four, Paramount Television Studios",False,series_posters/93740.jpg,https://www.youtube.com/watch?v=6_WIy6KaEy4,https://www.youtube.com/embed/6_WIy6KaEy4
71914,Колесо Времени,The Wheel of Time,"В Эмондов Луг приезжают трое чужестранцев: седой менестрель Том Меррилин, прекрасная леди Морейн и её страж Лан. Морейн принадлежит к организации «Айз Седай» и считает, что силы тьмы охотятся за тремя подростками, один из которых — реинкарнация древней могущественной личности. Согласно пророчеству, вернувшись в мир, она спасёт человечество, навредив ему.",2021-11-18,2025-04-17,2021,7.6,2411,30.1852,3,24,,"НФ и Фэнтези, драма",en,US,Canceled,Scripted,Prime Video,"Sony Pictures Television, Radar Pictures, Amazon Studios, IWOT Productions, Little Island Productions, Long Weekend Productions, Amazon MGM Studios",False,series_posters/71914.jpg,https://www.youtube.com/watch?v=qfZ48hINJFY,https://www.youtube.com/embed/qfZ48hINJFY
107113,Убийства в одном здании,Only Murders in the Building,"История о трёх жителях Нью-Йорка, которые разделяют общее увлечение - раскрытие преступлений, но при  этом они ограничивают свои любительские расследования только убийствами, произошедшими в их доме. И вот однажды они сами оказываются втянуты в одно из них.",2021-08-31,2025-10-28,2021,8.447,2192,30.1004,5,50,,"комедия, детектив, криминал",en,US,Returning Series,Scripted,Hulu,"Rhode Island Ave. Productions, 40 Share Productions, Another Hoffman Story Productions, 20th Television",False,series_posters/107113.jpg,https://www.youtube.com/watch?v=HQjHr_9YLng,https://www.youtube.com/embed/HQjHr_9YLng
