id,title,original_title,overview,release_date,year,rating,vote_count,budget,revenue,runtime,genres,language,adult,poster_local,trailer_youtube,trailer_embed
424783,Бамблби,Bumblebee,"1987 год. Скрываясь от преследования, Бамблби прибывает на Землю, где тут же сталкивается с военными. В результате стычки с землянами и десептиконом, Бамблби лишается голосового модуля, повреждает память и перед отключкой сканирует стоящий неподалёку Фольксваген Жук. Через некоторое время девушка по имени Чарли находит его на автомобильной свалке в калифорнийском городке и получает в качестве подарка на 18-летие. Закатив машину в свой гараж, Чарли с удивлением обнаруживает, что ей достался не простой жёлтый Фольксваген Жук.",2018-11-22,2018,6.721,6640,135000000,467989645,114,"боевик, приключения, фантастика",en,False,posters2/424783.jpg,https://www.youtube.com/watch?v=yoRIFoHmZTU,https://www.youtube.com/embed/yoRIFoHmZTU
427641,Рэмпейдж,Rampage,"Приматолог Дэвис Окойи предпочитает держаться подальше от людей и дружит с Джорджем, удивительно умным альфа-самцом — гориллой, которого он воспитывал с самого рождения. Но вышедший из-под контроля генетический эксперимент превращает послушную обезьяну в яростного монстра. Более того, вскоре обнаруживается, что существуют и другие модифицированные хищники. Пока свежесозданные чудовища превращают в руины Северную Америку, стирая с лица Земли все, что попадается у них на пути, Окойи вместе с опальным генным инженером пытается изобрести антидот, прорываясь по бесконечному полю боя не только, чтобы предотвратить глобальную катастрофу, но и спасти бесстрашное существо, которое когда-то было его другом.",2018-04-11,2018,6.453,7545,120000000,428028233,107,"боевик, приключения, фантастика",en,False,posters2/427641.jpg,https://www.youtube.com/watch?v=TKGemIGW94I,https://www.youtube.com/embed/TKGemIGW94I
345940,Мег: Монстр глубины,The Meg,"Профессор палеонтологии Джонас Тэйлор, в прошлом элитный пилот глубоководных аппаратов, уже много лет пишет о меге и читает лекции, стараясь забыть незабываемое — трагически окончившуюся экспедицию, которая убедила его в том, что первобытное чудовище существует и в наши дни. При секретном погружении в самый глубокий океанский каньон Тэйлор едва спасся от огромных челюстей доисторического чудовища, способного поднять из воды даже тираннозавра. Тэйлору предлагали совершить еще более глубокое погружение. То, что он, возможно, найдет, должно заставить умолкнуть скептиков, но, когда эта находка будет поднята со дна, океанские приливы станут кроваво-красными до скончания времен.",2018-08-09,2018,6.247,8213,150000000,530517320,113,"боевик, фантастика, ужасы",en,False,posters2/345940.jpg,https://www.youtube.com/watch?v=FKQcXkrRwUE,https://www.youtube.com/embed/FKQcXkrRwUE
490132,Зелёная книга,Green Book,"В 1962 году Тони Лип, вышибала, был нанят в качестве водителя для пианиста Дона Ширли, чтобы сопровождать его в турне по южным штатам — в те времена, когда афроамериканцы полагались на путеводитель под названием «Зелёная книга негритянского автомобилиста».",2018-11-16,2018,8.225,12911,23000000,321752656,130,"драма, комедия, история",en,False,posters2/490132.jpg,https://www.youtube.com/watch?v=PyOdoIzVRk4,https://www.youtube.com/embed/PyOdoIzVRk4
333339,Первому игроку приготовиться,Ready Player One,"Действие фильма происходит в 2045 году, мир погружается в хаос и находится на грани коллапса. Люди ищут спасения в игре OASIS — огромной вселенной виртуальной реальности. Ее создатель, гениальный и эксцентричный Джеймс Холлидэй, оставляет уникальное завещание. Все его колоссальное состояние получит игрок, первым обнаруживший цифровое «пасхальное яйцо», которое миллиардер спрятал где-то на просторах OASISа. Запущенный им квест охватывает весь мир. Совершенно негероический парень по имени Уэйд Уоттс решает принять участие в состязании, с головой бросаясь в головокружительную, искажающую реальность погоню за сокровищами по фантастической вселенной, полной загадок, открытий и опасностей.",2018-03-28,2018,7.588,16973,175000000,607274134,140,"приключения, боевик, фантастика",en,False,posters2/333339.jpg,https://www.youtube.com/watch?v=grN1EDebElc,https://www.youtube.com/embed/grN1EDebElc
439079,Проклятие монахини,The Nun,"Когда в уединенном монастыре в Румынии совершает самоубийство молодая монахиня, расследовать происшествие Ватикан отправляет священника с туманным прошлым и послушницу на пороге невозвратных обетов. Рискуя не только жизнями, но и верой, и даже своими душами, они сталкиваются со злобной силой, принявшей облик демонической монахини, а монастырь становится полем ужасающей битвы между живыми и проклятыми.",2018-09-05,2018,5.904,7180,22000000,366082797,96,ужасы,en,False,posters2/439079.jpg,https://www.youtube.com/watch?v=NkQxjDg4egg,https://www.youtube.com/embed/NkQxjDg4egg
260513,Суперсемейка 2,Incredibles 2,"После событий первой части суперсемейка пользуется повышенным вниманием со стороны журналистов. Неожиданно оказалось, что обаятельная Миссис Исключительная гораздо лучше смотрится на экране телевизора, чем её муж. Мистеру Исключительному всё чаще приходится сидеть дома и приглядывать за детьми, у каждого из которых есть свои причины быть недовольным собственными суперспособностями. Однако семейным проблемам предстоит отступить на второй план, когда окажется, что спокойствию Суперсемейки угрожает новый могущественный враг.",2018-06-14,2018,7.453,13702,200000000,1243225667,118,"боевик, приключения, мультфильм, семейный",en,False,posters2/260513.jpg,https://www.youtube.com/watch?v=zaN9kpNUHpo,https://www.youtube.com/embed/zaN9kpNUHpo
493922,Реинкарнация,Hereditary,"После смерти матери в ранее спокойном доме Энни начинает твориться нечто необъяснимое. Теперь под угрозой жизнь её близких, и с каждым днём открываются новые ужасающие секреты семьи.",2018-06-07,2018,7.3,8626,10000000,87796204,127,"ужасы, детектив, триллер",en,False,posters2/493922.jpg,https://www.youtube.com/watch?v=c6egKMexrrI,https://www.youtube.com/embed/c6egKMexrrI
351286,Мир юрского периода 2,Jurassic World: Fallen Kingdom,"Основатели парка Юрского периода решают восстановить его работу, пренебрегая действующим вулканом, который находится в центре острова. Огнедышащий исполин пробуждается и грозит утопить всё в лаве. Клэр Дэринг вынуждена снова обратиться за помощью к дрессировщику Оуэну Грэди, чтобы спасти животных от верной смерти.",2018-06-06,2018,6.531,12788,170000000,1310469037,128,"приключения, фантастика, триллер",en,False,posters2/351286.jpg,https://www.youtube.com/watch?v=Ypv8BMSGE8E,https://www.youtube.com/embed/Ypv8BMSGE8E
447332,Тихое место,A Quiet Place,"В мире, который захватили ужасные монстры, реагирующие на любой звук, семья с двумя детьми живёт на отдалённой ферме. Семейство разучило целый комплекс специальных жестов, которые помогают им общаться, не издавая ни единого звука. Кроме того, каждый из членов семьи должен очень тихо передвигаться, чтобы чудовища их не услышали. Однако дом, где живут дети, не может быть самым тихим местом на земле.",2018-04-03,2018,7.4,15381,17000000,340955294,90,"ужасы, драма, фантастика",en,False,posters2/447332.jpg,https://www.youtube.com/watch?v=3LK6tZA0IDU,https://www.youtube.com/embed/3LK6tZA0IDU
335983,Веном,Venom,"Что если в один прекрасный день в тебя вселяется существо-симбиот, которое наделяет тебя сверхчеловеческими способностями? Вот только Веном – симбиот совсем недобрый, и договориться с ним невозможно. Хотя нужно ли договариваться?.. Ведь в какой-то момент ты понимаешь, что быть плохим вовсе не так уж и плохо. Так даже веселее. В мире и так слишком много супергероев! Мы – Веном!",2018-09-28,2018,6.826,17264,116000000,856085151,112,"фантастика, боевик",en,False,posters2/335983.jpg,https://www.youtube.com/watch?v=MnQHT7FdDww,https://www.youtube.com/embed/MnQHT7FdDww
353081,Миссия невыполнима: Последствия,Mission: Impossible - Fallout,"Итан Хант и его команда, а также недавно примкнувшие к ним союзники, вынуждены действовать наперегонки со временем, когда новая миссия идет не по плану.",2018-07-25,2018,7.5,9154,178000000,824171374,147,"боевик, приключения",en,False,posters2/353081.jpg,https://www.youtube.com/watch?v=JILewJ7yzws,https://www.youtube.com/embed/JILewJ7yzws
297802,Аквамен,Aquaman,"Действие фильма разворачивается в необъятном и захватывающем подводном мире семи морей, а сюжет знакомит зрителей с историей происхождения получеловека-полуатланта Артура Карри и ключевыми событиями его жизни — теми, что заставят его не только столкнуться с самим собой, но и выяснить, достоин ли он быть тем, кем ему суждено... царём!",2018-12-07,2018,6.868,14933,160000000,1152028393,143,"боевик, приключения, фэнтези",en,False,posters2/297802.jpg,https://www.youtube.com/watch?v=fVDfuFL-QnY,https://www.youtube.com/embed/fVDfuFL-QnY
424694,Богемская рапсодия,Bohemian Rhapsody,"«Богемская рапсодия» — это чествование группы Queen, их музыки и их выдающегося вокалиста Фредди Меркьюри, который бросил вызов стереотипам и победил условности, чтобы стать одним из самых любимых артистов на планете. Фильм прослеживает головокружительный путь группы к успеху, благодаря их культовым песням и революционному звуку, практически распад коллектива, поскольку образ жизни Меркьюри выходит из-под контроля, и их триумфальное воссоединение накануне концерта Live Aid, ставшем одним из величайших выступлений в истории рок-музыки. Фильм цементирует наследие группы, отношения внутри которой всегда были больше похожи на семейные, и которая продолжают вдохновлять неудачников, мечтателей и любителей музыки по сей день.",2018-10-24,2018,7.958,17810,52000000,910813521,134,"музыка, драма",en,False,posters2/424694.jpg,https://www.youtube.com/watch?v=dNqrkhbBbWM,https://www.youtube.com/embed/dNqrkhbBbWM
268896,Тихоокеанский рубеж 2,Pacific Rim: Uprising,Команда пилотируемых роботов-защитников остановила вторжение гигантских инопланетных монстров. Великая битва за Тихоокеанский рубеж ознаменовала новую главу в истории человечества. Однако война только начинается… Пришло время нового поколения отстаивать своё право на Землю.,2018-03-21,2018,6.128,5356,150000000,290061297,110,"боевик, фэнтези, фантастика, приключения",en,False,posters2/268896.jpg,https://www.youtube.com/watch?v=sPkbRHJ4jB8,https://www.youtube.com/embed/sPkbRHJ4jB8
440471,План побега 2,Escape Plan 2: Hades,Рэй Бреслин готовится к новому испытанию. На этот раз ему предстоит вызволить из суперсовременной тюрьмы своего напарника.,2018-06-05,2018,5.162,1563,20000000,17592626,96,"боевик, триллер, криминал, детектив, фантастика",en,False,posters2/440471.jpg,https://www.youtube.com/watch?v=kt0lgx5QOlM,https://www.youtube.com/embed/kt0lgx5QOlM
454983,Калейдоскоп поцелуев,The Kissing Booth,"Старшеклассница Эль — общительная, милая, но еще не испытавшая прелести поцелуев девушка. Ной — старший брат ее лучшего друга — дерзкий и ветреный, разбивший не одно девичье сердце. Решив однажды поучаствовать в «Будке поцелуев» на осеннем карнавале, Эль даже представить не могла, что подарит свой первый поцелуй Ною, и её жизнь изменится до неузнаваемости",2018-05-11,2018,7.162,7454,0,0,105,"мелодрама, комедия",en,False,posters2/454983.jpg,,
480530,Крид 2,Creed II,"Фильм рассказывает о возвращении на ринг боксёра Адониса Крида, тренером которого выступает легендарный Рокки.",2018-11-21,2018,7.033,5806,50000000,214200000,130,"драма, боевик",en,False,posters2/480530.jpg,https://www.youtube.com/watch?v=pOcY2gCWNZM,https://www.youtube.com/embed/pOcY2gCWNZM
420634,Ужасающий,Terrifier,"В ночь Хеллоуина клоун-маньяк терроризирует трёх девушек, а также всех, кто попадается ему на пути.",2018-01-25,2018,6.313,2975,35000,421798,82,ужасы,en,False,posters2/420634.jpg,,
338952,Фантастические твари: Преступления Грин-де-Вальда,Fantastic Beasts: The Crimes of Grindelwald,"В конце первого фильма могущественный темный волшебник Геллерт Грин-де-Вальд был пойман сотрудниками МАКУСА (Магического Конгресса Управления по Северной Америке), не без помощи Ньюта Саламандера. Выполняя свое обещание, темный маг устраивает грандиозный побег и начинает собирать сторонников, большинство из которых не знают о его истинной цели: добиться превосходства волшебников над всеми немагическими существами на планете. Чтобы сорвать планы Грин-де-Вальда, Альбус Дамблдор обращается к своему бывшему студенту Ньюту Саламандеру, который соглашается помочь, не подозревая, какая опасность ему грозит. В раскалывающемся на части волшебном мире любовь и верность проверяются на прочность, а конфликт разделяет даже настоящих друзей и членов семей.",2018-11-14,2018,6.834,11486,200000000,654900000,134,"фэнтези, приключения",en,False,posters2/338952.jpg,https://www.youtube.com/watch?v=1NtpPu4dezU,https://www.youtube.com/embed/1NtpPu4dezU
360920,Гринч,The Grinch,"Любой бы на месте Гринча позеленел и взбесился. Как порядочный интроверт, он живёт в тёмной пещере на самой вершине горы подальше ото всех, но эти ""все"" готовят грандиознейшее празднование нового года. Они шумят, всё украшают и дико бесят. Кто бы отказал себе в удовольствии испортить праздник? Гринч решает украсть Новый год.",2018-11-08,2018,6.864,4441,75000000,552976825,86,"мультфильм, комедия, семейный, фэнтези",en,False,posters2/360920.jpg,https://www.youtube.com/watch?v=cDSsj2Jf6nA,https://www.youtube.com/embed/cDSsj2Jf6nA
404368,Ральф против Интернета,Ralph Breaks the Internet,"На этот раз Ральф и Ванилопа фон Кекс выйдут за пределы зала игровых автоматов и отправятся покорять бескрайние просторы Интернета, который может и не выдержать сокрушительного обаяния громилы.",2018-11-20,2018,7.162,8117,175000000,529323962,112,"боевик, приключения, мультфильм, комедия, семейный, фантастика",en,False,posters2/404368.jpg,https://www.youtube.com/watch?v=WimY9pEM_L0,https://www.youtube.com/embed/WimY9pEM_L0
363088,Человек-муравей и Оса,Ant-Man and the Wasp,"Скотт Лэнг, известный также, как Человек-Муравей уже заслужил право оказаться в команде Мстителей, но желание быть ближе к собственной дочке удерживает его в родном Сан-Франциско — до тех пор, пока доктор Хэнк Пим, создавший когда-то изменяющий размеры своего владельца чудо-костюм, не призывает Скотта присоединиться к новой, опасной миссии. А помогать в противостоянии с коварным врагом Человеку-Муравью будет новая напарница — Оса.",2018-07-04,2018,6.902,14209,140000000,622674139,118,"боевик, приключения, фантастика",en,False,posters2/363088.jpg,https://www.youtube.com/watch?v=EEHQNDLoRUs,https://www.youtube.com/embed/EEHQNDLoRUs
345887,Великий уравнитель 2,The Equalizer 2,"Бывший спецагент Роберт Макколл продолжает помогать хорошим, по его мнению, людям и наказывать плохих. ЦРУ считает его погибшим, и только старый друг и бывшая коллега Сьюзан знает его тайну и периодически заходит в гости. Когда на очередном задании в Брюсселе Сьюзан убивают, пытаясь замаскировать это под ограбление, Макколл решает разобраться и отомстить всем причастным.",2018-07-19,2018,6.79,5999,62000000,190400157,121,"боевик, триллер, криминал",en,False,posters2/345887.jpg,https://www.youtube.com/watch?v=1BRftyrIdZc,https://www.youtube.com/embed/1BRftyrIdZc
428078,Хроники хищных городов,Mortal Engines,"Прошли тысячелетия после того, как мир настиг апокалипсис. Человечество адаптировалось и теперь живет по новым правилам. Гигантские движущиеся мегаполисы рассекают пустоши и поглощают маленькие города ради ресурсов. Том Нэтсуорти из нижнего уровня великого Лондона оказывается в смертельной опасности, когда на его пути появляется скрывающаяся от закона бунтарка Эстер Шоу. Они не должны были встретиться, но им суждено изменить будущее.",2018-11-27,2018,6.223,5160,100000000,83869818,128,"приключения, фантастика",en,False,posters2/428078.jpg,https://www.youtube.com/watch?v=9X3Zs9Rxd-s,https://www.youtube.com/embed/9X3Zs9Rxd-s
346910,Хищник,The Predator,"Главный герой, бывший морпех, обнаруживает злобную инопланетную расу на Земле, но никто не верит ему, что эти твари существуют. Его сын-аутист, которого все обижают в школе, становится ключевой фигурой в схватке с Хищниками, поскольку мальчик умеет невероятно быстро учить языки и, судя по всему, сможет понять пришельцев.",2018-09-05,2018,5.6,5156,88000000,160542134,107,"фантастика, боевик, триллер",en,False,posters2/346910.jpg,https://www.youtube.com/watch?v=I6UnG1ZMt-E,https://www.youtube.com/embed/I6UnG1ZMt-E
400155,Монстры на каникулах 3: Море зовёт,Hotel Transylvania 3: Summer Vacation,"На этот раз Дракула вместе со своими друзьями отправляется в круиз на шикарном лайнере. Развлечения там на любой вкус: от монстробаскетбола и экзотических экскурсий, до лунных ванн. Неожиданно Дракула влюбляется в капитана корабля — загадочную и прекрасную Эрику, и его дочка Мэвис понимает, что поездка может превратиться в кошмар: ведь Эрика хранит ужасный секрет, который ставит под угрозу существование всех монстров!",2018-06-28,2018,6.851,4708,80000000,528600000,97,"мультфильм, комедия, семейный, фэнтези",en,False,posters2/400155.jpg,https://www.youtube.com/watch?v=5gQOrpelvVU,https://www.youtube.com/embed/5gQOrpelvVU
407436,Маугли,Mowgli: Legend of the Jungle,"История о взрослении ребёнка по имени Маугли в волчьей стае в джунглях Индии. Он учится суровым законам джунглей под опекой медведя Балу и пантеры Багиры и принимает обитателей диких джунглей за своих. Всех, кроме одного: страшного тигра Шерхана. Но вскоре мальчику предстоит узнать, что в джунглях его могут поджидать куда большие опасности, чем тигр, и одна из них — его собственное человеческое происхождение, с которым ему придётся столкнуться лицом к лицу, словно с зубастым хищником.",2018-11-25,2018,6.476,2603,175000000,0,104,"приключения, драма",en,False,posters2/407436.jpg,https://www.youtube.com/watch?v=cS-GdhlHrVs,https://www.youtube.com/embed/cS-GdhlHrVs
336843,Бегущий в лабиринте: Лекарство от смерти,Maze Runner: The Death Cure,"Томас возглавляет отряд выживших глейдеров, чтобы выполнить последнюю и самую опасную миссию. Ради спасения своих друзей они должны проникнуть в легендарный Последний город, смертоносный лабиринт, контролируемый ПОРОКом. Каждый, кто выживет там, наконец-то получит ответы на все вопросы, которые мучили глейдеров с момента попадания в лабиринт.",2018-01-10,2018,7.082,8410,62000000,288418190,142,"фантастика, боевик, приключения, триллер",en,False,posters2/336843.jpg,https://www.youtube.com/watch?v=YFPWBwYb62g,https://www.youtube.com/embed/YFPWBwYb62g
300668,Аннигиляция,Annihilation,"Биолог возглавляет опасную и секретную экспедицию в аномальную зону, в которой законы природы не действуют.",2018-02-22,2018,6.441,9387,40000000,43070915,115,"фантастика, ужасы",en,False,posters2/300668.jpg,,
402900,Восемь подруг Оушена,Ocean's Eight,"Дэбби Оушен планирует совершить ограбление века во время ежегодного престижного бала. Для того, чтобы воплотить задумку в жизнь, она собирает команду из настоящих профи своего дела.",2018-06-07,2018,6.955,8814,70000000,297718711,110,"криминал, комедия, боевик",en,False,posters2/402900.jpg,https://www.youtube.com/watch?v=9zsRAA72VKg,https://www.youtube.com/embed/9zsRAA72VKg
338970,Tomb Raider: Лара Крофт,Tomb Raider,"Лара Крофт - весьма самостоятельная дочь эксцентричного искателя приключений, который пропал, едва она стала подростком. Теперь ей двадцать один, она бесцельно проживает свою жизнь, курьером рассекая на байке по забитым улицам восточного Лондона, а ее заработка едва хватает на оплату квартиры и занятий в колледже. Решительно настроенная пробиться сама, она отказывается брать на себя руководство глобальной империей отца, столь же категорично отвергая мысль о том, что он действительно пропал. Слыша советы о том, что ей нужно смириться с этим фактом и жить дальше после семи лет бесплодных поисков, Лара уже и сама не понимает, что же заставляет ее распутывать обстоятельства его таинственной смерти.",2018-03-05,2018,6.366,8377,94000000,274650803,120,"боевик, приключения, фэнтези",en,False,posters2/338970.jpg,https://www.youtube.com/watch?v=CWl70lTs23w,https://www.youtube.com/embed/CWl70lTs23w
400535,Убийца 2. Против всех,Sicario: Day of the Soldado,"Фильм раскроет историю загадочного и мрачного мексиканца Алехандро Гиллике. Вместе с агентами ЦРУ он вскрывает «дыры» на границе США, которые дают путь для наркотрафика, нелегалов и даже для террористов.",2018-06-27,2018,6.944,4055,35000000,75836683,122,"боевик, криминал, триллер",en,False,posters2/400535.jpg,https://www.youtube.com/watch?v=wxisLiWhr0Q,https://www.youtube.com/embed/wxisLiWhr0Q
405774,Птичий короб,Bird Box,"Пять лет назад мир погрузился в хаос: увидев нечто, люди кончают жизнь самоубийством. Женщина с двумя пятилетними детьми, услышав по радио о безопасном месте, отправляется на поиски выжившей общины и прихватывает с собой попугаев в коробке. Чтобы сохранить жизнь в этом новом мире, самое главное — не смотреть по сторонам и слушать, как птицы реагируют на приближающуюся опасность.",2018-12-13,2018,6.824,10598,19800000,0,124,"ужасы, триллер, драма",en,False,posters2/405774.jpg,https://www.youtube.com/watch?v=1mrjPl7Ijzs,https://www.youtube.com/embed/1mrjPl7Ijzs
449443,Охота на воров,Den of Thieves,"Большой Ник - начальник элитного подразделения полиции Лос-Анджелеса - ежедневно доказывает, что его команда более крутая, чем те, на кого они охотятся. Когда коп узнает, что легендарный и неуловимый вор планирует дерзкое ограбление Федерального резервного банка США, то он решает помешать этому любым способом. И играть по правилам он не привык.",2018-01-18,2018,6.866,3417,30000000,80509622,140,"криминал, триллер, боевик",en,False,posters2/449443.jpg,https://www.youtube.com/watch?v=o0dWgp1cEb0,https://www.youtube.com/embed/o0dWgp1cEb0
399402,Хантер Киллер,Hunter Killer,Американское морское спецподразделение «Охотник-убийца» вступает в очередную опасную боевую авантюру по спасению мира от катастрофы.,2018-10-19,2018,6.912,2414,40000000,31672678,122,"боевик, триллер",en,False,posters2/399402.jpg,https://www.youtube.com/watch?v=VGIqCGBnJyc,https://www.youtube.com/embed/VGIqCGBnJyc
399174,Остров собак,Isle of Dogs,"История 12-летнего мальчика Атари Кобаяши, опекаемого коррумпированным мэром Кобаяши. Когда по Указу последнего все домашние собаки города Мегасаки изгоняются на громадную свалку, Атари в одиночку отправляется на миниатюрном летательном аппарате на мусорный остров, чтобы найти своего верного пса по прозвищу Спотс. Там на острове вместе со стаей новых друзей-дворняг он начнёт эпичное путешествие, которое решит будущую судьбу всей Префектуры.",2018-03-23,2018,7.849,5432,35000000,72991435,101,"приключения, комедия, мультфильм",en,False,posters2/399174.jpg,https://www.youtube.com/watch?v=DFEUsdp0uuQ,https://www.youtube.com/embed/DFEUsdp0uuQ
348350,Хан Соло: Звёздные войны. Истории,Solo: A Star Wars Story,"Фильм расскажет о похождениях юного космического сорвиголовы Хана Соло и его верного напарника Чубакки и о том, как они стали самыми быстрыми пилотами и самыми хитрыми контрабандистами далёкой Галактики.",2018-05-15,2018,6.6,9288,250000000,392952373,135,"фантастика, приключения, боевик",en,False,posters2/348350.jpg,https://www.youtube.com/watch?v=ifouGRNJdXc,https://www.youtube.com/embed/ifouGRNJdXc
375588,Робин Гуд: Начало,Robin Hood,"Ветеран Крестового похода лорд Робин Локсли возвращается в родной город Ноттингем и видит, что он погряз в коррупции. Робин присоединяется к группе Весёлых Шервудских Разбойников и становится знаменитым благородным вором, продолжая при этом вести светскую жизнь для слежки за ноттингемским шерифом.",2018-11-03,2018,5.91,3154,100000000,86493046,116,"приключения, боевик, триллер, фэнтези",en,False,posters2/375588.jpg,https://www.youtube.com/watch?v=E8RgIeOtbqY,https://www.youtube.com/embed/E8RgIeOtbqY
401981,Красный воробей,Red Sparrow,"Завербованная и обученная секретными российскими спецслужбами Доминика Егорова на одном из заданий должна вывести на чистую воду агента ЦРУ, однако дальнейшие события ставят под угрозу выполнение важного поручения.",2018-02-28,2018,6.534,6368,69000000,151572634,140,"триллер, детектив",en,False,posters2/401981.jpg,https://www.youtube.com/watch?v=yWd3OJNPRy4,https://www.youtube.com/embed/yWd3OJNPRy4
395990,Жажда смерти,Death Wish,"Добропорядочный семьянин становится настоящей машиной для убийства после того, как уличная банда убивает его жену и калечит дочь.",2018-03-01,2018,6.235,2814,30000000,34017028,107,"боевик, криминал, триллер, драма",en,False,posters2/395990.jpg,https://www.youtube.com/watch?v=oDMaE1vXAJo,https://www.youtube.com/embed/oDMaE1vXAJo
449176,"С любовью, Саймон","Love, Simon","Старшеклассник Саймон скрывает от друзей свою гомосексуальность, но его переписка с анонимным возлюбленным попадает в чужие руки. Школьный «клоун» Мартин угрожает разоблачить Саймона, если тот не поможет ему завязать роман с местной красавицей.",2018-02-16,2018,7.971,6270,17000000,66316289,110,"комедия, драма, мелодрама",en,False,posters2/449176.jpg,https://www.youtube.com/watch?v=ruX-PES5FSI,https://www.youtube.com/embed/ruX-PES5FSI
500664,Апгрейд,Upgrade,"2046 год. Разнообразные технологии участвуют во всех аспектах человеческой жизни. Но в этом технологичном мире Грей — один из немногих людей, кто любит работать руками. Он восстанавливает и чинит старые автомобили. Однажды, возвращаясь от клиента, Грей с женой попадают в аварию, а после — в руки банды отморозков, в результате чего женщина погибает, а Грей оказывается парализованным ниже шеи. Тот самый богатый клиент предлагает несчастному поставить экспериментальный имплант Stem, который может полностью восстановить подвижность.",2018-05-31,2018,7.507,5031,3000000,16976561,100,"боевик, триллер, фантастика",en,False,posters2/500664.jpg,https://www.youtube.com/watch?v=hwsSGCPRGBc,https://www.youtube.com/embed/hwsSGCPRGBc
384521,Парадокс Кловерфилда,The Cloverfield Paradox,"Очередная группа прибыла на орбитальную станцию, чтобы заменить старую смену и продолжать изучение планеты. Новые разработки этой общей экспедиции раскрыли теорию появления так называемых частиц бога в галактике и приблизили человечество к разгадке появления жизни именно на планете Земля. Созданная астронавтами станция, позволяющая ускорять частицы имела сложную структуру и показывала, как все развивалось. Однако стоило в этом сложном механизме допустить малейшую ошибку, произошедшая авария приводит к глобальной катастрофе.",2018-02-04,2018,5.631,3576,45000000,0,102,"ужасы, детектив, фантастика",en,False,posters2/384521.jpg,https://www.youtube.com/watch?v=un1jvayIBZI,https://www.youtube.com/embed/un1jvayIBZI
369972,Человек на Луне,First Man,"Нилл Амстронг известный астронавт. Он давно имеет заветную мечту и грезет об её осуществлении. Будучи совсем ребёнком, Нилл мечтал стать известным космонавтом и слетать в космос для осуществления путешествия во вселенной. Став взрослее, парень решает посвятить всему этому, всю свою жизнь и осуществить мечту детства. В детстве он не раз видел картину как приближается к Луне и делает свои первые шаги в космосе. Совсем вскоре, его мечта осуществится и он станет известным космонавтом. В истории он будет называться как «Человек на луне». Самый первый гражданин, кто смог покорить космос.",2018-10-10,2018,7.043,5668,70000000,105713218,140,"история, драма",en,False,posters2/369972.jpg,,
347375,22 мили,Mile 22,"Агент ЦРУ и офицер полиции из Индонезии оказываются посреди политического коррупционного заговора. Чтобы разоблачить его, им необходимо добраться до пункта назначения, преодолев 22 мили наполненного опасными преградами пути.",2018-08-16,2018,6.26,2443,35000000,66308758,94,"боевик, триллер",en,False,posters2/347375.jpg,https://www.youtube.com/watch?v=hy0N11bGdx0,https://www.youtube.com/embed/hy0N11bGdx0
466282,"Всем парням, которых я любила",To All the Boys I've Loved Before,"Жизнь Лары выходит из-под контроля, когда внезапно секретные письма всем парням, которых она тайно любила, попадают к адресатам.",2018-08-17,2018,7.594,8716,0,0,100,"комедия, мелодрама",en,False,posters2/466282.jpg,,
445571,Ночные игры,Game Night,"История Макса и Энни, которые вместе с другими парами каждую неделю устраивают так называемые «ночные игры». И вот однажды харизматичный брат Макса Брукс организовывает вечер по разгадыванию «убийственного» квеста с «ряжеными» головорезами и агентами ФБР. Получается, похищение Брукса в тот вечер — это розыгрыш… или нет?  В итоге, по мере того, как шестеро мега-азартных игроков пытаются решить заготовленные головоломки и выиграть, они начинают осознавать, что и «квест», и Брукс — совсем не такие, как кажутся. В течение всей этой суматошной ночи друзья не раз прыгают выше головы, пытаясь выпутаться из очередной передряги. В игре нет правил, за нее не начисляются очки, а игроки понятия не имеют, кому противостоят. Эта ночь может стать самой зажигательной в их жизни… или последней.",2018-02-15,2018,6.843,6315,37000000,117501013,100,"детектив, комедия, криминал",en,False,posters2/445571.jpg,https://www.youtube.com/watch?v=7AQLxgY-ekc,https://www.youtube.com/embed/7AQLxgY-ekc
